,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0
2,4.859999999999999,4.859999999999999,4.859999999999999,4.859999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.099999999999998,0.0,0.0,0.0,0.0,0.0,0.0,17.099999999999998,0.0,0.0,0.0,0.0,0.0,0.0,17.099999999999998,0.0,0.0,0.0,0.0,0.0,0.0,17.099999999999998
5,0.0,0.0,0.0,0.0,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8
6,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,15.897893406420579,18.160299144585597,11.88927038069923,15.897893406420579,20.28645389991532,11.88927038069923,15.897893406420579,18.160299144585597,11.88927038069923,15.897893406420579,24.065999999999995,11.88927038069923,15.897893406420579,18.160299144585597,11.88927038069923,15.897893406420579,24.065999999999995,20.28645389991532,15.897893406420579,18.160299144585597,11.88927038069923,15.897893406420579,24.065999999999995,11.88927038069923,15.897893406420579,18.160299144585597,11.88927038069923,15.897893406420579
8,2.6869553480768626,2.6869553480768626,2.6869553480768626,2.6869553480768626,6.119829876560133,5.061070543086672,6.119829876560133,6.119829876560133,5.061070543086672,6.119829876560133,6.119829876560133,5.061070543086672,6.119829876560133,6.119829876560133,5.061070543086672,6.119829876560133,6.119829876560133,5.061070543086672,6.119829876560133,6.119829876560133,5.061070543086672,6.119829876560133,6.119829876560133,5.061070543086672,6.119829876560133,6.119829876560133,5.061070543086672,6.119829876560133,6.119829876560133,5.061070543086672,6.119829876560133,6.119829876560133
9,10.799999999999999,10.799999999999999,10.799999999999999,10.799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,14.02182,0.0,0.0,0.0,0.0,0.0,14.02182,0.0,18.0,0.0,0.0,0.0,14.02182,21.060000000000002,0.0,0.0,18.0,0.0,14.02182,0.0,0.0,0.0,0.0,0.0,14.02182,0.0,21.060000000000002
11,8.946,8.946,8.946,8.946,20.35861949862894,14.346,0.0,20.35861949862894,0.0,0.0,20.35861949862894,14.346,15.686399999999997,20.35861949862894,0.0,0.0,20.35861949862894,14.346,0.0,20.35861949862894,15.686399999999997,0.0,20.35861949862894,14.346,0.0,20.35861949862894,0.0,0.0,20.35861949862894,14.346,0.0,20.35861949862894
12,0.0,0.0,0.0,0.0,4.497576578864381,0.9019543870800408,8.10136291052168,4.497576578864381,0.9019543870800408,8.10136291052168,4.497576578864381,0.9019543870800408,8.10136291052168,4.497576578864381,0.9019543870800408,8.10136291052168,4.497576578864381,0.9019543870800408,8.10136291052168,4.497576578864381,0.9019543870800408,8.10136291052168,4.497576578864381,0.9019543870800408,8.10136291052168,4.497576578864381,0.9019543870800408,8.10136291052168,4.497576578864381,0.9019543870800408,8.10136291052168,4.497576578864381
13,7.255043290035919,7.255043290035919,7.255043290035919,7.255043290035919,8.171887215449981,8.171887215449981,8.171887215449981,8.171887215449981,8.171887215449981,8.171887215449981,8.171887215449981,8.171887215449981,8.171887215449981,8.171887215449981,8.171887215449981,8.171887215449981,8.171887215449981,8.171887215449981,8.171887215449981,8.171887215449981,8.171887215449981,8.171887215449981,8.171887215449981,8.171887215449981,8.171887215449981,8.171887215449981,8.171887215449981,8.171887215449981,8.171887215449981,8.171887215449981,8.171887215449981,8.171887215449981
14,7.401921609733989,7.401921609733989,7.401921609733989,7.401921609733989,6.8527676060161316,4.610096589678919,12.051370268467974,6.8527676060161316,4.610096589678919,12.051370268467974,6.8527676060161316,4.610096589678919,12.051370268467974,6.8527676060161316,4.610096589678919,12.051370268467974,6.8527676060161316,4.610096589678919,12.051370268467974,6.8527676060161316,4.610096589678919,12.051370268467974,6.8527676060161316,4.610096589678919,12.051370268467974,6.8527676060161316,4.610096589678919,12.051370268467974,6.8527676060161316,4.610096589678919,12.051370268467974,6.8527676060161316
15,9.26875269,9.26875269,9.26875269,9.26875269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.435862026299999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.435862026299999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,4.859999999999999,4.859999999999999,4.859999999999999,4.859999999999999,17.5320223615488,9.243520223573151,17.5320223615488,9.243520223573151,17.5320223615488,9.243520223573151,17.5320223615488,9.243520223573151,17.5320223615488,9.243520223573151,17.5320223615488,9.243520223573151,17.5320223615488,9.243520223573151,17.5320223615488,9.243520223573151,17.5320223615488,9.243520223573151,17.5320223615488,9.243520223573151,17.5320223615488,9.243520223573151,17.5320223615488,9.243520223573151,17.5320223615488,9.243520223573151,17.5320223615488,9.243520223573151
18,7.688096592079416,7.688096592079416,7.688096592079416,7.688096592079416,13.462027010997385,7.548292620977823,19.688027451748077,13.462027010997385,7.548292620977823,19.688027451748077,13.462027010997385,7.548292620977823,19.688027451748077,13.462027010997385,7.548292620977823,19.688027451748077,13.462027010997385,7.548292620977823,19.688027451748077,13.462027010997385,7.548292620977823,19.688027451748077,13.462027010997385,7.548292620977823,19.688027451748077,13.462027010997385,7.548292620977823,19.688027451748077,13.462027010997385,7.548292620977823,19.688027451748077,13.462027010997385
19,11.510853022186403,11.510853022186403,11.510853022186403,11.510853022186403,11.510853022186403,11.510853022186403,11.510853022186403,11.510853022186403,11.510853022186403,11.510853022186403,11.510853022186403,11.510853022186403,11.510853022186403,11.510853022186403,11.510853022186403,11.510853022186403,11.510853022186403,11.510853022186403,11.510853022186403,11.510853022186403,11.510853022186403,11.510853022186403,11.510853022186403,11.510853022186403,11.510853022186403,11.510853022186403,11.510853022186403,11.510853022186403,11.510853022186403,11.510853022186403,11.510853022186403,11.510853022186403
20,0.7158398064882003,0.7158398064882003,0.7158398064882003,0.7158398064882003,16.824,0.0,14.044080000000001,0.0,16.824,0.0,0.0,0.0,10.983834000000002,0.0,0.0,13.860000000000001,16.824,0.0,14.044080000000001,0.0,16.824,0.0,0.0,10.983834000000002,14.044080000000001,0.0,13.860000000000001,0.0,16.824,0.0,14.044080000000001,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0,0.0,0.0,19.8,0.0,0.0,0.0,0.0,19.8,0.0,0.0,0.0,0.0,19.8,0.0,0.0,0.0,0.0,19.8,0.0,0.0,0.0,0.0,19.8
22,6.029999999999999,6.029999999999999,6.029999999999999,6.029999999999999,0.0,10.6281,0.0,0.0,0.0,11.869587000000001,0.0,0.0,0.0,0.0,10.6281,0.0,0.0,0.0,11.869587000000001,0.0,0.0,0.0,0.0,10.6281,0.0,0.0,0.0,11.869587000000001,0.0,0.0,0.0,0.0
23,0.3568219886041203,0.3568219886041203,0.3568219886041203,0.3568219886041203,-1.4467946782381793,-1.4467946782381793,-1.4467946782381793,-1.4467946782381793,-1.4467946782381793,-1.4467946782381793,-1.4467946782381793,-1.4467946782381793,-1.4467946782381793,-1.4467946782381793,-1.4467946782381793,-1.4467946782381793,-1.4467946782381793,-1.4467946782381793,-1.4467946782381793,-1.4467946782381793,-1.4467946782381793,-1.4467946782381793,-1.4467946782381793,-1.4467946782381793,-1.4467946782381793,-1.4467946782381793,-1.4467946782381793,-1.4467946782381793,-1.4467946782381793,-1.4467946782381793,-1.4467946782381793,-1.4467946782381793
24,-0.23157677339825744,-0.23157677339825744,-0.23157677339825744,-0.23157677339825744,0.5215205413995964,-4.1658615644986305,-0.7033127992538374,0.5215205413995964,-4.1658615644986305,-4.22588340752468,0.5215205413995964,-4.1658615644986305,-0.7033127992538374,0.5215205413995964,-4.1658615644986305,-4.22588340752468,0.5215205413995964,-4.1658615644986305,-0.7033127992538374,0.5215205413995964,-4.1658615644986305,-4.22588340752468,0.5215205413995964,-4.1658615644986305,-0.7033127992538374,0.5215205413995964,-4.1658615644986305,-4.22588340752468,0.5215205413995964,-4.1658615644986305,-0.7033127992538374,0.5215205413995964
25,0.0,0.0,0.0,0.0,11.43,0.0,0.0,0.0,0.0,0.0,11.43,0.0,0.0,0.0,0.0,0.0,11.43,0.0,0.0,0.0,0.0,0.0,11.43,0.0,0.0,0.0,0.0,0.0,11.43,0.0,0.0,0.0
26,3.0861,3.0861,3.0861,3.0861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,13.993673999999999,0.0,16.146,0.0,16.146,0.0,13.993673999999999,0.0,16.146,0.0,16.146,0.0,13.993673999999999,0.0,16.146,0.0,16.146,0.0,13.993673999999999,0.0,16.146,0.0,16.146,0.0,13.993673999999999,0.0,16.146
28,0.0,0.0,0.0,0.0,0.0,19.8,0.0,19.8,0.0,19.8,0.0,19.8,0.0,19.8,0.0,19.8,0.0,19.8,0.0,19.8,0.0,19.8,0.0,19.8,0.0,19.8,0.0,19.8,0.0,19.8,0.0,19.8
29,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,8.6505356345856,0.0,0.0,13.76236965366,15.864367861464,0.0,13.76236965366,0.0,15.864367861464,8.6505356345856,0.0,0.0,15.864367861464,0.0,0.0,13.76236965366,15.864367861464,0.0,8.6505356345856,0.0,15.864367861464,13.76236965366,0.0,0.0,15.864367861464,0.0,0.0,8.6505356345856
31,5.686200000000001,5.686200000000001,5.686200000000001,5.686200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.18353870729579397,0.18353870729579397,0.18353870729579397,0.18353870729579397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,9.434448921757635,9.434448921757635,9.434448921757635,9.434448921757635,-0.3186428151957761,-0.3186428151957761,-0.3186428151957761,-0.3186428151957761,-0.3186428151957761,-0.3186428151957761,-0.3186428151957761,-0.3186428151957761,-0.3186428151957761,-0.3186428151957761,-0.3186428151957761,-0.3186428151957761,-0.3186428151957761,-0.3186428151957761,-0.3186428151957761,-0.3186428151957761,-0.3186428151957761,-0.3186428151957761,-0.3186428151957761,-0.3186428151957761,-0.3186428151957761,-0.3186428151957761,-0.3186428151957761,-0.3186428151957761,-0.3186428151957761,-0.3186428151957761,-0.3186428151957761,-0.3186428151957761
34,0.26155318238730707,0.26155318238730707,0.26155318238730707,0.26155318238730707,8.074247743697828,0.0,0.0,0.0,0.0,8.074247743697828,0.0,0.0,0.0,0.0,8.074247743697828,0.0,0.0,0.0,0.0,8.074247743697828,0.0,0.0,0.0,0.0,8.074247743697828,0.0,0.0,9.070619359244573,0.0,8.074247743697828,0.0,0.0
35,0.15731646078095995,0.15731646078095995,0.15731646078095995,0.15731646078095995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-0.15496126788301828,-0.15496126788301828,-0.15496126788301828,-0.15496126788301828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,5.451171142944815,5.451171142944815,5.451171142944815,5.451171142944815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,21.522145256439657,10.18493293918934,0.0,0.0,21.522145256439657,0.0,0.0,10.592410200911877,21.522145256439657,10.18493293918934,10.592410200911877,0.0,21.522145256439657,10.592410200911877,0.0,0.0,21.522145256439657,10.18493293918934,0.0,10.592410200911877,21.522145256439657,0.0,10.592410200911877,0.0,21.522145256439657,10.18493293918934,0.0
